16,PK,Randy Bullock,NYJ,8,2,0,2,0,
16,PK,Josh Lambo,SD,8,2,1,2,0,
16,PK,Stephen Gostkowski,NE,8,2,0,2,0,
16,PK,Sebastian Janikowski,OAK,7,2,0,1,0,
16,PK,Graham Gano,CAR,7,2,0,1,0,
16,PK,Travis Coons,CLE,7,2,1,1,0,
16,PK,Caleb Sturgis,PHI,6,1,0,3,0,
16,PK,Andrew Franks,MIA,6,2,0,0,0,
16,PK,Dan Bailey,DAL,6,2,1,0,0,
16,PK,Dustin Hopkins,WAS,6,1,0,3,1,
16,PK,Cairo Santos,KC,5,1,0,2,0,
16,PK,Steven Hauschka,SEA,5,1,0,2,0,
16,PK,Mike Nugent,CIN,5,1,1,2,0,
16,PK,Chris Boswell,PIT,5,1,0,2,0,
16,PK,Josh Brown,NYG,5,1,0,2,0,
16,PK,Greg Zuerlein,LA,5,1,0,2,1,
16,PK,Phil Dawson,SF,5,1,1,2,0,
16,PK,Dan Carpenter,BUF,4,1,0,1,1,
16,PK,Adam Vinatieri,IND,4,1,0,1,1,
16,PK,Connor Barth,TB,3,0,1,3,0,
16,PK,Jason Myers,JAC,1,0,0,1,0,
16,PK,Jordan Gay,BUF,0,0,0,0,0,
16,PK,Ryan Succop,TEN,0,0,0,0,0,
16,PK,Mason Crosby,GB,0,0,0,0,0,
17,PK,Phil Dawson,SF,13,4,0,1,0,
17,PK,Nick Novak,HOU,12,3,1,3,0,
17,PK,Adam Vinatieri,IND,12,3,0,3,0,
17,PK,Steven Hauschka,SEA,12,3,1,3,1,
